tid,種類,年度,リーグ名,部,URL
28202,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28202
28210,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28210
28285,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28285
28286,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28286
28314,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28314
28315,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28315
28316,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28316
28317,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28317
28318,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28318
28403,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28403
28404,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28404
28415,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28415
2842,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2842
2843,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2843
2844,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2844
2845,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2845
2846,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2846
28465,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28465
28466,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28466
28468,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28468
28469,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28469
2847,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2847
28470,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28470
28471,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28471
28472,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28472
28475,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28475
28478,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28478
2848,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2848
2849,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2849
28539,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28539
28541,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28541
28542,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28542
28543,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28543
28545,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28545
28546,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28546
28560,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28560
28588,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28588
28589,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28589
28590,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28590
28591,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28591
28592,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28592
28593,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28593
28594,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28594
28595,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28595
28597,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28597
28598,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28598
28599,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28599
28600,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28600
28601,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28601
28602,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28602
28630,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28630
28631,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28631
28632,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28632
28633,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28633
28634,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28634
28635,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28635
28636,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28636
28637,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28637
28638,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28638
28639,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28639
28640,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28640
28642,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28642
28643,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28643
28829,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28829
28830,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28830
28831,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28831
28832,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28832
28915,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28915
28916,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28916
28917,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28917
28918,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/28918
29118,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29118
29327,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29327
29348,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29348
29349,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29349
29350,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29350
29352,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29352
29353,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29353
29354,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29354
29355,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29355
29356,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29356
29357,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29357
29358,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29358
29359,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29359
29360,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29360
29361,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29361
29362,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29362
2946,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2946
2947,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2947
2948,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2948
2949,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2949
29546,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29546
29547,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29547
29548,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29548
29549,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29549
29550,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29550
29551,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29551
29554,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29554
29555,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29555
29603,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29603
29604,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29604
29605,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29605
29606,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29606
29607,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29607
29608,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29608
29609,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29609
29628,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29628
29629,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29629
29696,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29696
2989,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2989
29893,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29893
29894,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29894
29895,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29895
29896,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29896
29897,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29897
29898,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29898
29899,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29899
2990,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2990
29900,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29900
29901,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29901
29902,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29902
29903,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29903
29904,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29904
2991,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2991
2992,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2992
2993,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/2993
29933,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/29933
3002,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3002
3003,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3003
30036,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30036
30037,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30037
30038,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30038
30039,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30039
30381,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30381
30383,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30383
30538,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30538
30539,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30539
30540,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30540
30541,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30541
30544,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30544
30545,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30545
30550,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30550
30551,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30551
30552,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30552
30553,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30553
30554,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30554
30555,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30555
30556,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30556
30557,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30557
30664,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30664
30665,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30665
3084,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3084
3085,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3085
3086,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3086
3087,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3087
3088,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3088
3089,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3089
3090,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3090
3091,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3091
30916,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30916
30917,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30917
30918,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30918
30919,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30919
3092,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3092
30920,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30920
30921,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30921
30922,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30922
30923,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30923
30924,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30924
30925,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/30925
3093,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3093
3094,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3094
3095,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3095
3096,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3096
3097,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3097
3098,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3098
3099,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3099
31049,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31049
31050,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31050
31084,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31084
31085,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31085
31086,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31086
31087,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31087
31088,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31088
31089,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31089
31090,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31090
31091,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31091
3117,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3117
3118,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3118
31180,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31180
31181,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31181
3119,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3119
3120,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/3120
31355,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31355
31356,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31356
31507,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31507
31508,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31508
31704,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31704
31705,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31705
31706,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31706
31782,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31782
31783,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31783
31871,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31871
31872,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31872
31873,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31873
31874,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31874
31875,index,,全順位,,https://junior-soccer.jp/kanto/tokyo/league/table/31875
